Region;Brott;År;Period;Antal;/100 000 inv
Vingåker kommun;Totalt antal brott;2015;Maj;86;962
Vingåker kommun;Totalt antal brott;2015;Jun;75;839
Vingåker kommun;Totalt antal brott;2015;Jul;97;1085
Vingåker kommun;Totalt antal brott;2015;Aug;72;806
Vingåker kommun;Totalt antal brott;2015;Sep;74;828
Vingåker kommun;Totalt antal brott;2015;Okt;91;1018
Vingåker kommun;Totalt antal brott;2015;Nov;70;783
Vingåker kommun;Totalt antal brott;2015;Dec;77;862
Vårgårda kommun;Totalt antal brott;2015;Jan;63;566
Vårgårda kommun;Totalt antal brott;2015;Feb;92;827
Vårgårda kommun;Totalt antal brott;2015;Mar;132;1186
Vårgårda kommun;Totalt antal brott;2015;Apr;89;800
Vårgårda kommun;Totalt antal brott;2015;Maj;89;800
Vårgårda kommun;Totalt antal brott;2015;Jun;101;908
Vårgårda kommun;Totalt antal brott;2015;Jul;103;926
Vårgårda kommun;Totalt antal brott;2015;Aug;88;791
Vårgårda kommun;Totalt antal brott;2015;Sep;93;836
Vårgårda kommun;Totalt antal brott;2015;Okt;112;1007
Vårgårda kommun;Totalt antal brott;2015;Nov;59;530
Vårgårda kommun;Totalt antal brott;2015;Dec;58;521
Vänersborg kommun;Totalt antal brott;2015;Jan;345;905
Vänersborg kommun;Totalt antal brott;2015;Feb;338;886
Vänersborg kommun;Totalt antal brott;2015;Mar;320;839
Vänersborg kommun;Totalt antal brott;2015;Apr;336;881
Vänersborg kommun;Totalt antal brott;2015;Maj;367;962
Vänersborg kommun;Totalt antal brott;2015;Jun;396;1038
Vänersborg kommun;Totalt antal brott;2015;Jul;300;787
Vänersborg kommun;Totalt antal brott;2015;Aug;303;795
Vänersborg kommun;Totalt antal brott;2015;Sep;403;1057
Vänersborg kommun;Totalt antal brott;2015;Okt;313;821
Vänersborg kommun;Totalt antal brott;2015;Nov;316;829
Vänersborg kommun;Totalt antal brott;2015;Dec;269;705
Vännäs kommun;Totalt antal brott;2015;Jan;51;593
Vännäs kommun;Totalt antal brott;2015;Feb;35;407
Vännäs kommun;Totalt antal brott;2015;Mar;34;395
Vännäs kommun;Totalt antal brott;2015;Apr;68;790
Vännäs kommun;Totalt antal brott;2015;Maj;33;384
Vännäs kommun;Totalt antal brott;2015;Jun;35;407
Vännäs kommun;Totalt antal brott;2015;Jul;37;430
Vännäs kommun;Totalt antal brott;2015;Aug;46;535
Vännäs kommun;Totalt antal brott;2015;Sep;38;442
Vännäs kommun;Totalt antal brott;2015;Okt;23;267
Vännäs kommun;Totalt antal brott;2015;Nov;29;337
Vännäs kommun;Totalt antal brott;2015;Dec;38;442
Värmdö kommun;Totalt antal brott;2015;Jan;302;740
Värmdö kommun;Totalt antal brott;2015;Feb;295;723
Värmdö kommun;Totalt antal brott;2015;Mar;300;735
Värmdö kommun;Totalt antal brott;2015;Apr;318;779
Värmdö kommun;Totalt antal brott;2015;Maj;306;750
Värmdö kommun;Totalt antal brott;2015;Jun;410;1004
Värmdö kommun;Totalt antal brott;2015;Jul;392;960
Värmdö kommun;Totalt antal brott;2015;Aug;333;816
Värmdö kommun;Totalt antal brott;2015;Sep;359;879
Värmdö kommun;Totalt antal brott;2015;Okt;424;1039
Värmdö kommun;Totalt antal brott;2015;Nov;345;845
Värmdö kommun;Totalt antal brott;2015;Dec;348;852
Värnamo kommun;Totalt antal brott;2015;Jan;238;713
Värnamo kommun;Totalt antal brott;2015;Feb;247;739
Värnamo kommun;Totalt antal brott;2015;Mar;240;718
Värnamo kommun;Totalt antal brott;2015;Apr;230;689
Värnamo kommun;Totalt antal brott;2015;Maj;355;1063
Värnamo kommun;Totalt antal brott;2015;Jun;296;886
Värnamo kommun;Totalt antal brott;2015;Jul;215;644
Värnamo kommun;Totalt antal brott;2015;Aug;415;1242
Värnamo kommun;Totalt antal brott;2015;Sep;290;868
Värnamo kommun;Totalt antal brott;2015;Okt;326;976
Värnamo kommun;Totalt antal brott;2015;Nov;325;973
Värnamo kommun;Totalt antal brott;2015;Dec;243;727
Västervik kommun;Totalt antal brott;2015;Jan;215;597
Västervik kommun;Totalt antal brott;2015;Feb;188;522
Västervik kommun;Totalt antal brott;2015;Mar;204;567
Västervik kommun;Totalt antal brott;2015;Apr;202;561
Västervik kommun;Totalt antal brott;2015;Maj;211;586
Västervik kommun;Totalt antal brott;2015;Jun;308;856
Västervik kommun;Totalt antal brott;2015;Jul;306;850
Västervik kommun;Totalt antal brott;2015;Aug;301;836
Västervik kommun;Totalt antal brott;2015;Sep;404;1123
Västervik kommun;Totalt antal brott;2015;Okt;293;814
Västervik kommun;Totalt antal brott;2015;Nov;221;614
Västervik kommun;Totalt antal brott;2015;Dec;237;659
Västerås kommun;Totalt antal brott;2015;Jan;1336;925
Västerås kommun;Totalt antal brott;2015;Feb;1169;809
Västerås kommun;Totalt antal brott;2015;Mar;1636;1132
Västerås kommun;Totalt antal brott;2015;Apr;1527;1057
Västerås kommun;Totalt antal brott;2015;Maj;1519;1052
Västerås kommun;Totalt antal brott;2015;Jun;1774;1228
Västerås kommun;Totalt antal brott;2015;Jul;1921;1330
Västerås kommun;Totalt antal brott;2015;Aug;1833;1269
Västerås kommun;Totalt antal brott;2015;Sep;1618;1120
Västerås kommun;Totalt antal brott;2015;Okt;1752;1213
Västerås kommun;Totalt antal brott;2015;Nov;1587;1099
Västerås kommun;Totalt antal brott;2015;Dec;1376;953
Växjö kommun;Totalt antal brott;2015;Jan;740;845
Växjö kommun;Totalt antal brott;2015;Feb;774;884
Växjö kommun;Totalt antal brott;2015;Mar;701;801
Växjö kommun;Totalt antal brott;2015;Apr;837;956
Växjö kommun;Totalt antal brott;2015;Maj;772;882
Växjö kommun;Totalt antal brott;2015;Jun;753;860
Växjö kommun;Totalt antal brott;2015;Jul;693;792
Växjö kommun;Totalt antal brott;2015;Aug;730;834
Växjö kommun;Totalt antal brott;2015;Sep;789;901
Växjö kommun;Totalt antal brott;2015;Okt;748;854
Växjö kommun;Totalt antal brott;2015;Nov;745;851
Växjö kommun;Totalt antal brott;2015;Dec;722;825
Ydre kommun;Totalt antal brott;2015;Jan;22;601
Ydre kommun;Totalt antal brott;2015;Feb;10;273
Ydre kommun;Totalt antal brott;2015;Mar;15;410
Ydre kommun;Totalt antal brott;2015;Apr;6;164
Ydre kommun;Totalt antal brott;2015;Maj;12;328
Ydre kommun;Totalt antal brott;2015;Jun;12;328
Ydre kommun;Totalt antal brott;2015;Jul;9;246
Ydre kommun;Totalt antal brott;2015;Aug;19;519
Ydre kommun;Totalt antal brott;2015;Sep;23;629
Ydre kommun;Totalt antal brott;2015;Okt;16;437
Ydre kommun;Totalt antal brott;2015;Nov;9;246
Ydre kommun;Totalt antal brott;2015;Dec;27;738
Ystad kommun;Totalt antal brott;2015;Jan;173;599
Ystad kommun;Totalt antal brott;2015;Feb;184;637
Ystad kommun;Totalt antal brott;2015;Mar;248;859
Ystad kommun;Totalt antal brott;2015;Apr;245;848
Ystad kommun;Totalt antal brott;2015;Maj;220;762
Ystad kommun;Totalt antal brott;2015;Jun;260;900
Ystad kommun;Totalt antal brott;2015;Jul;231;800
Ystad kommun;Totalt antal brott;2015;Aug;274;949
Ystad kommun;Totalt antal brott;2015;Sep;252;873
Ystad kommun;Totalt antal brott;2015;Okt;256;886
Ystad kommun;Totalt antal brott;2015;Nov;231;800
Ystad kommun;Totalt antal brott;2015;Dec;194;672
Åmål kommun;Totalt antal brott;2015;Jan;58;465
Åmål kommun;Totalt antal brott;2015;Feb;68;546
Åmål kommun;Totalt antal brott;2015;Mar;62;497
Åmål kommun;Totalt antal brott;2015;Apr;108;867
Åmål kommun;Totalt antal brott;2015;Maj;124;995
Åmål kommun;Totalt antal brott;2015;Jun;106;850
Åmål kommun;Totalt antal brott;2015;Jul;298;2391
Åmål kommun;Totalt antal brott;2015;Aug;82;658
Åmål kommun;Totalt antal brott;2015;Sep;66;530
Åmål kommun;Totalt antal brott;2015;Okt;71;570
Åmål kommun;Totalt antal brott;2015;Nov;68;546
Åmål kommun;Totalt antal brott;2015;Dec;98;786
Ånge kommun;Totalt antal brott;2015;Jan;45;474
Ånge kommun;Totalt antal brott;2015;Feb;38;400
Ånge kommun;Totalt antal brott;2015;Mar;60;632
Ånge kommun;Totalt antal brott;2015;Apr;53;559
Ånge kommun;Totalt antal brott;2015;Maj;60;632
Ånge kommun;Totalt antal brott;2015;Jun;71;748
Ånge kommun;Totalt antal brott;2015;Jul;43;453
Ånge kommun;Totalt antal brott;2015;Aug;60;632
Ånge kommun;Totalt antal brott;2015;Sep;74;780
Ånge kommun;Totalt antal brott;2015;Okt;97;1022
Ånge kommun;Totalt antal brott;2015;Nov;87;917
Ånge kommun;Totalt antal brott;2015;Dec;53;559
Åre kommun;Totalt antal brott;2015;Jan;144;1356
Åre kommun;Totalt antal brott;2015;Feb;122;1149
Åre kommun;Totalt antal brott;2015;Mar;117;1102
Åre kommun;Totalt antal brott;2015;Apr;92;867
Åre kommun;Totalt antal brott;2015;Maj;46;433
Åre kommun;Totalt antal brott;2015;Jun;60;565
Åre kommun;Totalt antal brott;2015;Jul;92;867
Åre kommun;Totalt antal brott;2015;Aug;42;396
Åre kommun;Totalt antal brott;2015;Sep;43;405
Åre kommun;Totalt antal brott;2015;Okt;85;801
Åre kommun;Totalt antal brott;2015;Nov;81;763
Åre kommun;Totalt antal brott;2015;Dec;111;1046
Årjäng kommun;Totalt antal brott;2015;Jan;69;701
Årjäng kommun;Totalt antal brott;2015;Feb;69;701
Årjäng kommun;Totalt antal brott;2015;Mar;78;793
Årjäng kommun;Totalt antal brott;2015;Apr;80;813
Årjäng kommun;Totalt antal brott;2015;Maj;85;864
Årjäng kommun;Totalt antal brott;2015;Jun;86;874
Årjäng kommun;Totalt antal brott;2015;Jul;53;539
Årjäng kommun;Totalt antal brott;2015;Aug;85;864
Årjäng kommun;Totalt antal brott;2015;Sep;96;976
Årjäng kommun;Totalt antal brott;2015;Okt;81;823
Årjäng kommun;Totalt antal brott;2015;Nov;56;569
Årjäng kommun;Totalt antal brott;2015;Dec;79;803
Åsele kommun;Totalt antal brott;2015;Jan;17;600
Åsele kommun;Totalt antal brott;2015;Feb;17;600
Åsele kommun;Totalt antal brott;2015;Mar;7;247
Åsele kommun;Totalt antal brott;2015;Apr;12;423
Åsele kommun;Totalt antal brott;2015;Maj;16;564
Åsele kommun;Totalt antal brott;2015;Jun;13;459
Åsele kommun;Totalt antal brott;2015;Jul;72;2540
Åsele kommun;Totalt antal brott;2015;Aug;12;423
Åsele kommun;Totalt antal brott;2015;Sep;14;494
Åsele kommun;Totalt antal brott;2015;Okt;22;776
Åsele kommun;Totalt antal brott;2015;Nov;30;1058
Åsele kommun;Totalt antal brott;2015;Dec;35;1235
Åstorp kommun;Totalt antal brott;2015;Jan;154;1018
Åstorp kommun;Totalt antal brott;2015;Feb;155;1025
Åstorp kommun;Totalt antal brott;2015;Mar;168;1111
Åstorp kommun;Totalt antal brott;2015;Apr;196;1296
Åstorp kommun;Totalt antal brott;2015;Maj;175;1157
Åstorp kommun;Totalt antal brott;2015;Jun;130;859
Åstorp kommun;Totalt antal brott;2015;Jul;176;1163
Åstorp kommun;Totalt antal brott;2015;Aug;188;1243
Åstorp kommun;Totalt antal brott;2015;Sep;180;1190
Åstorp kommun;Totalt antal brott;2015;Okt;201;1329
Åstorp kommun;Totalt antal brott;2015;Nov;168;1111
Åstorp kommun;Totalt antal brott;2015;Dec;161;1064
Åtvidaberg kommun;Totalt antal brott;2015;Jan;37;322
Åtvidaberg kommun;Totalt antal brott;2015;Feb;38;330
Åtvidaberg kommun;Totalt antal brott;2015;Mar;45;391
Åtvidaberg kommun;Totalt antal brott;2015;Apr;56;487
Åtvidaberg kommun;Totalt antal brott;2015;Maj;48;417
Åtvidaberg kommun;Totalt antal brott;2015;Jun;73;634
Åtvidaberg kommun;Totalt antal brott;2015;Jul;52;452
Åtvidaberg kommun;Totalt antal brott;2015;Aug;57;495
Åtvidaberg kommun;Totalt antal brott;2015;Sep;67;582
Åtvidaberg kommun;Totalt antal brott;2015;Okt;53;461
Åtvidaberg kommun;Totalt antal brott;2015;Nov;39;339
Åtvidaberg kommun;Totalt antal brott;2015;Dec;38;330
Älmhult kommun;Totalt antal brott;2015;Jan;95;592
Älmhult kommun;Totalt antal brott;2015;Feb;85;530
Älmhult kommun;Totalt antal brott;2015;Mar;101;630
Älmhult kommun;Totalt antal brott;2015;Apr;114;711
Älmhult kommun;Totalt antal brott;2015;Maj;96;599
Älmhult kommun;Totalt antal brott;2015;Jun;117;730
Älmhult kommun;Totalt antal brott;2015;Jul;88;549
Älmhult kommun;Totalt antal brott;2015;Aug;114;711
Älmhult kommun;Totalt antal brott;2015;Sep;133;829
Älmhult kommun;Totalt antal brott;2015;Okt;141;879
Älmhult kommun;Totalt antal brott;2015;Nov;89;555
Älmhult kommun;Totalt antal brott;2015;Dec;70;436
Älvdalen kommun;Totalt antal brott;2015;Jan;29;412
Älvdalen kommun;Totalt antal brott;2015;Feb;34;483
Älvdalen kommun;Totalt antal brott;2015;Mar;37;525
Älvdalen kommun;Totalt antal brott;2015;Apr;43;610
Älvdalen kommun;Totalt antal brott;2015;Maj;70;994
Älvdalen kommun;Totalt antal brott;2015;Jun;41;582
Älvdalen kommun;Totalt antal brott;2015;Jul;54;767
Älvdalen kommun;Totalt antal brott;2015;Aug;71;1008
Älvdalen kommun;Totalt antal brott;2015;Sep;62;880
Älvdalen kommun;Totalt antal brott;2015;Okt;39;554
Älvdalen kommun;Totalt antal brott;2015;Nov;24;341
Älvdalen kommun;Totalt antal brott;2015;Dec;79;1122
Älvkarleby kommun;Totalt antal brott;2015;Jan;39;422
Älvkarleby kommun;Totalt antal brott;2015;Feb;107;1159
Älvkarleby kommun;Totalt antal brott;2015;Mar;88;953
Älvkarleby kommun;Totalt antal brott;2015;Apr;57;617
Älvkarleby kommun;Totalt antal brott;2015;Maj;60;650
Älvkarleby kommun;Totalt antal brott;2015;Jun;86;932
Älvkarleby kommun;Totalt antal brott;2015;Jul;70;758
Älvkarleby kommun;Totalt antal brott;2015;Aug;46;498
Älvkarleby kommun;Totalt antal brott;2015;Sep;90;975
Älvkarleby kommun;Totalt antal brott;2015;Okt;62;672
Älvkarleby kommun;Totalt antal brott;2015;Nov;63;682
Älvkarleby kommun;Totalt antal brott;2015;Dec;47;509
Älvsbyn kommun;Totalt antal brott;2015;Jan;49;599
Älvsbyn kommun;Totalt antal brott;2015;Feb;39;477
Älvsbyn kommun;Totalt antal brott;2015;Mar;85;1040
Älvsbyn kommun;Totalt antal brott;2015;Apr;38;465
Älvsbyn kommun;Totalt antal brott;2015;Maj;56;685
Älvsbyn kommun;Totalt antal brott;2015;Jun;85;1040
Älvsbyn kommun;Totalt antal brott;2015;Jul;24;294
Älvsbyn kommun;Totalt antal brott;2015;Aug;65;795
Älvsbyn kommun;Totalt antal brott;2015;Sep;71;868
Älvsbyn kommun;Totalt antal brott;2015;Okt;52;636
Älvsbyn kommun;Totalt antal brott;2015;Nov;40;489
Älvsbyn kommun;Totalt antal brott;2015;Dec;40;489
Ängelholm kommun;Totalt antal brott;2015;Jan;335;828
Ängelholm kommun;Totalt antal brott;2015;Feb;275;679
Ängelholm kommun;Totalt antal brott;2015;Mar;399;986
Ängelholm kommun;Totalt antal brott;2015;Apr;479;1183
Ängelholm kommun;Totalt antal brott;2015;Maj;343;847
Ängelholm kommun;Totalt antal brott;2015;Jun;293;724
Ängelholm kommun;Totalt antal brott;2015;Jul;262;647
Ängelholm kommun;Totalt antal brott;2015;Aug;344;850
Ängelholm kommun;Totalt antal brott;2015;Sep;329;813
Ängelholm kommun;Totalt antal brott;2015;Okt;351;867
Ängelholm kommun;Totalt antal brott;2015;Nov;369;912
Ängelholm kommun;Totalt antal brott;2015;Dec;297;734
Öckerö kommun;Totalt antal brott;2015;Jan;33;261
Öckerö kommun;Totalt antal brott;2015;Feb;44;347
Öckerö kommun;Totalt antal brott;2015;Mar;41;324
Öckerö kommun;Totalt antal brott;2015;Apr;50;395
Öckerö kommun;Totalt antal brott;2015;Maj;50;395
Öckerö kommun;Totalt antal brott;2015;Jun;42;332
Öckerö kommun;Totalt antal brott;2015;Jul;48;379
Öckerö kommun;Totalt antal brott;2015;Aug;25;197
Öckerö kommun;Totalt antal brott;2015;Sep;52;411
Öckerö kommun;Totalt antal brott;2015;Okt;39;308
Öckerö kommun;Totalt antal brott;2015;Nov;34;268
Öckerö kommun;Totalt antal brott;2015;Dec;26;205
Ödeshög kommun;Totalt antal brott;2015;Jan;25;477
Ödeshög kommun;Totalt antal brott;2015;Feb;22;420
Ödeshög kommun;Totalt antal brott;2015;Mar;22;420
Ödeshög kommun;Totalt antal brott;2015;Apr;25;477
Ödeshög kommun;Totalt antal brott;2015;Maj;32;611
Ödeshög kommun;Totalt antal brott;2015;Jun;33;630
Ödeshög kommun;Totalt antal brott;2015;Jul;40;764
Ödeshög kommun;Totalt antal brott;2015;Aug;30;573
Ödeshög kommun;Totalt antal brott;2015;Sep;15;286
Ödeshög kommun;Totalt antal brott;2015;Okt;28;535
Ödeshög kommun;Totalt antal brott;2015;Nov;36;687
Ödeshög kommun;Totalt antal brott;2015;Dec;40;764
Örebro kommun;Totalt antal brott;2015;Jan;1550;1081
Örebro kommun;Totalt antal brott;2015;Feb;1297;904
Örebro kommun;Totalt antal brott;2015;Mar;1663;1160
Örebro kommun;Totalt antal brott;2015;Apr;1751;1221
Örebro kommun;Totalt antal brott;2015;Maj;1767;1232
Örebro kommun;Totalt antal brott;2015;Jun;1841;1284
Örebro kommun;Totalt antal brott;2015;Jul;1772;1236
Örebro kommun;Totalt antal brott;2015;Aug;1976;1378
Örebro kommun;Totalt antal brott;2015;Sep;1980;1381
Örebro kommun;Totalt antal brott;2015;Okt;1994;1390
Örebro kommun;Totalt antal brott;2015;Nov;1601;1116
Örebro kommun;Totalt antal brott;2015;Dec;1484;1035
Örkelljunga kommun;Totalt antal brott;2015;Jan;97;992
Örkelljunga kommun;Totalt antal brott;2015;Feb;159;1625
Örkelljunga kommun;Totalt antal brott;2015;Mar;86;879
Örkelljunga kommun;Totalt antal brott;2015;Apr;110;1125
Örkelljunga kommun;Totalt antal brott;2015;Maj;160;1636
Örkelljunga kommun;Totalt antal brott;2015;Jun;120;1227
Örkelljunga kommun;Totalt antal brott;2015;Jul;106;1084
Örkelljunga kommun;Totalt antal brott;2015;Aug;101;1033
Örkelljunga kommun;Totalt antal brott;2015;Sep;165;1687
Örkelljunga kommun;Totalt antal brott;2015;Okt;113;1155
Örkelljunga kommun;Totalt antal brott;2015;Nov;134;1370
Örkelljunga kommun;Totalt antal brott;2015;Dec;114;1165
Örnsköldsvik kommun;Totalt antal brott;2015;Jan;296;534
Örnsköldsvik kommun;Totalt antal brott;2015;Feb;301;543
Örnsköldsvik kommun;Totalt antal brott;2015;Mar;227;410
Örnsköldsvik kommun;Totalt antal brott;2015;Apr;306;552
Örnsköldsvik kommun;Totalt antal brott;2015;Maj;323;583
Örnsköldsvik kommun;Totalt antal brott;2015;Jun;295;532
Örnsköldsvik kommun;Totalt antal brott;2015;Jul;307;554
Örnsköldsvik kommun;Totalt antal brott;2015;Aug;325;587
Örnsköldsvik kommun;Totalt antal brott;2015;Sep;373;673
Örnsköldsvik kommun;Totalt antal brott;2015;Okt;468;845
Örnsköldsvik kommun;Totalt antal brott;2015;Nov;293;529
Örnsköldsvik kommun;Totalt antal brott;2015;Dec;258;466
Östersund kommun;Totalt antal brott;2015;Jan;602;990
Östersund kommun;Totalt antal brott;2015;Feb;665;1094
Östersund kommun;Totalt antal brott;2015;Mar;500;823
Östersund kommun;Totalt antal brott;2015;Apr;525;864
Östersund kommun;Totalt antal brott;2015;Maj;746;1227
Östersund kommun;Totalt antal brott;2015;Jun;751;1236
Östersund kommun;Totalt antal brott;2015;Jul;534;879
Östersund kommun;Totalt antal brott;2015;Aug;693;1140
Östersund kommun;Totalt antal brott;2015;Sep;611;1005
Östersund kommun;Totalt antal brott;2015;Okt;753;1239
Östersund kommun;Totalt antal brott;2015;Nov;605;995
Östersund kommun;Totalt antal brott;2015;Dec;513;844
Österåker kommun;Totalt antal brott;2015;Jan;273;655
Österåker kommun;Totalt antal brott;2015;Feb;220;528
Österåker kommun;Totalt antal brott;2015;Mar;372;893
Österåker kommun;Totalt antal brott;2015;Apr;381;915
Österåker kommun;Totalt antal brott;2015;Maj;317;761
Österåker kommun;Totalt antal brott;2015;Jun;273;655
Österåker kommun;Totalt antal brott;2015;Jul;258;619
Österåker kommun;Totalt antal brott;2015;Aug;309;742
Österåker kommun;Totalt antal brott;2015;Sep;342;821
Österåker kommun;Totalt antal brott;2015;Okt;341;819
Österåker kommun;Totalt antal brott;2015;Nov;316;759
Österåker kommun;Totalt antal brott;2015;Dec;254;610
Östhammar kommun;Totalt antal brott;2015;Jan;79;368
Östhammar kommun;Totalt antal brott;2015;Feb;67;312
Östhammar kommun;Totalt antal brott;2015;Mar;71;331
Östhammar kommun;Totalt antal brott;2015;Apr;99;461
Östhammar kommun;Totalt antal brott;2015;Maj;123;573
Östhammar kommun;Totalt antal brott;2015;Jun;154;717
Östhammar kommun;Totalt antal brott;2015;Jul;157;731
Östhammar kommun;Totalt antal brott;2015;Aug;194;904
Östhammar kommun;Totalt antal brott;2015;Sep;78;363
Östhammar kommun;Totalt antal brott;2015;Okt;115;536
Östhammar kommun;Totalt antal brott;2015;Nov;111;517
Östhammar kommun;Totalt antal brott;2015;Dec;92;429
Östra Göinge kommun;Totalt antal brott;2015;Jan;110;787
Östra Göinge kommun;Totalt antal brott;2015;Feb;93;665
Östra Göinge kommun;Totalt antal brott;2015;Mar;108;772
Östra Göinge kommun;Totalt antal brott;2015;Apr;100;715
Östra Göinge kommun;Totalt antal brott;2015;Maj;103;737
Östra Göinge kommun;Totalt antal brott;2015;Jun;102;729
Östra Göinge kommun;Totalt antal brott;2015;Jul;114;815
Östra Göinge kommun;Totalt antal brott;2015;Aug;118;844
Östra Göinge kommun;Totalt antal brott;2015;Sep;111;794
Östra Göinge kommun;Totalt antal brott;2015;Okt;123;880
Östra Göinge kommun;Totalt antal brott;2015;Nov;87;622
Östra Göinge kommun;Totalt antal brott;2015;Dec;112;801
Överkalix kommun;Totalt antal brott;2015;Jan;12;353
Överkalix kommun;Totalt antal brott;2015;Feb;21;617
Överkalix kommun;Totalt antal brott;2015;Mar;12;353
Överkalix kommun;Totalt antal brott;2015;Apr;15;441
Överkalix kommun;Totalt antal brott;2015;Maj;15;441
Överkalix kommun;Totalt antal brott;2015;Jun;12;353
Överkalix kommun;Totalt antal brott;2015;Jul;48;1411
Överkalix kommun;Totalt antal brott;2015;Aug;45;1323
Överkalix kommun;Totalt antal brott;2015;Sep;31;911
Överkalix kommun;Totalt antal brott;2015;Okt;31;911
Överkalix kommun;Totalt antal brott;2015;Nov;28;823
Överkalix kommun;Totalt antal brott;2015;Dec;32;941
